back_angle_R,back_angle_L,knee_angle_R,knee_angle_L,ankle_knee_knee_R,ankle_knee_knee_L,is_stand,is_back_front,is_knee_narrow,is_knee_wide
45.31077381,41.67884259,25.96701764,28.51194642,94.18378756,73.59719739,1,0,0,0
45.35482206,41.43436612,24.69516275,26.95974323,88.71916668,78.7233776,1,0,0,0
60.44870252,55.00839562,24.5503376,27.19858853,87.58794236,78.6070292,0,1,0,0
50.27531291,43.53147967,23.3137948,25.54589428,86.09518691,79.83624219,0,1,0,0
35.96230373,31.64855872,21.84237376,23.57801818,85.33451992,80.50610117,0,1,0,0
30.68016529,27.35545445,20.78821512,22.21668452,86.41362071,79.18881536,0,1,0,0
25.2083715,22.18247497,20.51434436,22.21299472,94.45973961,70.76097296,0,1,0,0
23.72122684,20.79026649,20.57415662,22.21155013,95.69619142,68.50384362,0,1,0,0
22.25410312,19.69050926,19.99444955,21.65179452,91.73879601,71.69241966,0,1,0,0
22.03300336,19.35278434,19.88992539,20.73475822,92.25864262,70.31146109,0,1,0,0
20.50037103,17.912317,19.43560941,19.63789172,92.54565748,69.28187951,0,1,0,0
20.34825728,18.72329351,20.5646343,20.93103407,91.54038703,67.8954653,0,1,0,0
20.14250175,18.61532985,20.61686089,21.39790854,91.09656988,67.34472191,0,1,0,0
20.22013552,18.20463842,21.39977421,22.80962959,92.69906536,63.95395778,0,1,0,0
26.2575199,22.71697258,24.5058543,26.8788586,87.86742237,64.93074272,0,1,0,0
45.31701032,38.46601033,29.06516201,34.72889948,81.33237243,65.7307123,0,1,0,0
33.78991394,28.71161865,27.60533001,32.10576281,82.57722399,65.98750148,0,1,0,0
36.25170773,31.43203502,27.75250016,33.56513934,80.62650283,66.74290756,0,1,0,0
44.58540027,40.79540391,29.70328811,36.44850994,73.20813467,72.10823336,0,1,0,0
31.80280945,29.48977737,24.19630168,29.14348542,82.08878195,68.76355333,0,1,0,0
29.92794526,27.71178409,22.80275069,28.22622045,83.89711244,68.0425451,0,1,0,0
43.15140891,39.57649611,26.37987549,32.76545515,81.53423971,66.84363104,0,1,0,0
45.69749526,42.33593283,26.39329992,35.01825256,81.4024744,65.83789282,0,1,0,0
42.4648344,39.77915001,23.74133581,31.38453462,81.72692494,68.4447368,0,1,0,0
38.41642629,35.61732815,21.66950594,28.42555258,83.65956292,69.21888524,0,1,0,0
37.20567039,33.67683906,21.58871967,27.51365031,85.12429097,68.60272746,0,1,0,0
36.9556904,32.26362389,20.15335606,25.87361398,87.32017751,68.48696242,0,1,0,0
40.34548637,35.48935852,21.47498086,26.80701021,84.30023438,70.91712911,0,1,0,0
29.98357485,26.74096812,20.6748175,25.00458817,86.3296341,70.69793163,0,1,0,0
29.97561914,26.80826223,18.45527675,22.47328493,87.91630716,71.91085571,0,1,0,0
30.38059486,26.57135884,17.14591849,20.06070284,90.932292,71.23081038,0,1,0,0
32.66430468,28.48985885,17.3106333,20.55134035,95.90518857,66.88813975,0,1,0,0
27.35146969,23.56818879,16.7535824,19.81423927,98.43369671,66.03019052,0,1,0,0
31.17016304,27.62098112,17.48027586,20.6655786,93.21333832,71.51802626,0,1,0,0
55.19365205,50.40413151,18.72749113,22.86795809,95.78710314,69.12051655,0,1,0,0
74.26735441,67.59963334,20.94807682,25.06350279,96.05019143,68.84730766,0,1,0,0
68.03631032,62.85685856,21.61072385,24.86646026,92.8714602,73.69833449,0,1,0,0
70.35451972,64.33622864,22.55420259,25.5814318,91.5522028,76.0867017,0,1,0,0
58.00773649,58.00702958,23.66207758,25.53099403,96.82847545,71.75749601,0,1,0,0
83.48121499,80.30118105,25.68285794,27.80929415,94.9405786,73.68073045,0,1,0,0
95.07874336,91.91858483,29.9441878,29.67563852,102.6628827,65.69539231,1,0,0,0
115.2700081,109.3754728,37.29627404,32.18863658,122.4672486,47.53568714,1,0,0,0
118.2159626,108.7009839,41.91329512,33.81953387,124.7296417,45.7900677,1,0,0,0
121.4279036,106.6521661,45.06867323,33.54707741,129.598157,42.50129497,1,0,0,0
123.5062744,101.7309991,49.76007768,34.09340522,132.6596774,40.51380467,1,0,0,0
122.046769,97.98192877,52.97717763,37.4019153,130.6611492,43.2058464,1,0,0,0
120.7101863,100.808196,56.16656379,44.64313022,116.2405802,57.56311658,1,0,0,0
112.4082504,100.2781991,61.12223554,59.39308029,97.71656513,75.44661835,1,0,0,0
103.9820724,101.0927159,54.11257911,59.67486596,88.42662289,85.84083241,1,0,0,0
116.9989512,120.9661686,70.72100405,80.60077504,86.3037927,88.12481896,1,0,0,0
150.5443261,135.9471149,110.3937253,101.325644,105.6803261,69.65737857,1,0,0,0
153.7853131,146.0795853,116.2483627,110.4586387,101.8593899,73.48821184,1,0,0,0
152.2114532,146.4192324,113.1242923,106.8666729,100.4241687,75.34897758,1,0,0,0
151.0857557,149.049338,111.6235554,108.3262159,98.92510649,78.21104644,1,0,0,0
149.5886069,149.3405509,110.0495774,110.2864295,96.30194923,82.02838998,1,0,0,0
148.5854961,148.1405861,106.1794572,107.4514515,96.55327904,82.7986995,1,0,0,0
148.5072394,150.4388153,104.4862981,107.1269481,97.15649899,83.13156099,1,0,0,0
151.1086411,149.0733932,104.2959593,101.8758259,100.974768,79.29344621,1,0,0,0
148.9681634,146.7579616,101.5586351,97.83002982,100.9447425,79.10103956,1,0,0,0
147.1929738,143.1099492,100.4487763,95.63208033,101.0771261,78.84197802,1,0,0,0
143.4332586,145.0126239,101.0174018,98.84918028,95.87321008,84.10863133,1,0,0,0
143.5179306,144.9635435,101.5292177,100.2204069,94.54768865,85.4097887,1,0,0,0
141.4864024,144.9629769,103.5682912,105.8505174,90.74565875,89.28053713,1,0,0,0
140.3366319,144.2388342,104.9307546,107.8444441,88.56856384,91.40805618,1,0,0,0
141.8602086,145.6760094,104.6843898,105.6562565,88.21122214,91.74479405,1,0,0,0
144.3543897,146.8292436,105.4548386,106.5385234,85.38670366,94.653522,1,0,0,0
145.4592649,144.6872111,105.2705027,102.4873756,87.96279051,92.10998551,1,0,0,0
146.2847156,142.8079128,104.7104588,99.99594437,88.91446099,91.18146532,1,0,0,0
146.1736937,142.1918471,103.8013422,99.38842106,88.85275655,91.24627635,1,0,0,0
146.3012702,140.9918121,103.7024126,99.09485063,89.71225612,90.39381842,1,0,0,0
147.1761591,140.383099,103.6851494,98.17257209,90.75224054,89.32316342,1,0,0,0
147.3063981,139.9037374,103.6524955,97.74646508,91.21274153,88.82496066,1,0,0,0
147.4174094,140.1629912,103.4529135,97.77532587,91.20602076,88.79968988,1,0,0,0
147.1905987,140.2276847,103.2546783,97.48680904,91.09060514,88.8728751,1,0,0,0
147.1557417,140.4438057,102.9241478,97.21166082,91.09285429,88.84057376,1,0,0,0
146.9023091,140.7400444,102.9589593,97.56195597,90.81656901,89.10729369,1,0,0,0
146.6387252,141.9288694,103.4776334,99.57313636,89.34801808,90.58918955,1,0,0,0
146.4824799,144.0122862,104.5884136,103.1256961,86.83876142,93.11753792,1,0,0,0
145.663918,143.673003,104.9768402,104.0485091,86.32383915,93.69025868,1,0,0,0
146.3684666,145.4248449,106.0811391,106.7347975,84.96210381,95.14645273,1,0,0,0
147.7159163,145.2523731,108.1761435,106.9699605,87.27003384,92.93927559,1,0,0,0
149.863014,145.9425761,109.5672378,107.3388129,88.49635583,91.79029085,1,0,0,0
151.523169,145.9163601,111.686792,107.0206586,91.3875414,88.67877032,1,0,0,0
152.3747882,141.7247629,113.3041812,106.9585637,94.51888759,85.21884984,1,0,0,0
147.8236873,140.8790713,111.6367005,107.3973417,91.92091777,87.19491445,1,0,0,0
147.9050528,138.9722415,109.3993691,103.7385765,93.61125131,84.78614727,1,0,0,0
147.6793794,140.0452472,108.7747982,104.487448,93.84185969,83.55271474,1,0,0,0
136.6727846,131.3858245,94.15808343,94.31729722,90.62186957,86.00974633,1,0,0,0
138.4182335,135.2050117,92.82699418,97.01202661,88.07016966,87.96329062,1,0,0,0
133.5771394,137.0228704,84.67809268,98.62677711,79.68680198,96.06185133,1,0,0,0
136.9069578,141.7574542,85.63302103,101.3777532,78.58136682,96.11147331,1,0,0,0
130.0766404,136.7628126,81.58130003,97.38676328,78.5384402,95.62109689,1,0,0,0
98.39160615,103.1954044,63.91949293,67.0404429,83.52707785,90.5811591,1,0,0,0
87.368793,83.97298683,54.32437731,49.65594495,102.2577624,71.43904867,1,0,0,0
70.80963809,67.64602263,46.2702499,44.18716518,105.5984534,67.52420073,1,0,0,0
65.28228057,62.98019578,41.39812222,42.46140627,108.5294774,64.53488048,1,0,0,0
70.3953481,64.06698041,39.5675518,39.23337109,113.7643564,59.16316205,1,0,0,0
67.38984869,63.81038682,38.35502784,39.50229634,107.1813283,64.59873355,1,0,0,0
68.11467212,66.47656334,36.57975529,38.0268417,101.2913252,68.88658637,1,0,0,0
65.34379632,64.94938202,32.03867762,33.57625921,100.7296945,69.07221908,1,0,0,0
65.42984749,64.401305,31.82316692,33.02701838,96.37751055,72.15310499,1,0,0,0
58.35846275,58.75181578,28.94626581,30.77285187,95.84068644,72.62291211,1,0,0,0
51.00860655,49.68217599,26.20458989,28.10745387,93.68760648,74.84225816,1,0,0,0
57.4302353,58.17599997,24.6064507,27.46704902,93.00284655,75.04219926,1,0,0,0
66.21324853,64.65728158,24.20608206,26.70368193,95.86795345,71.53342687,1,0,0,0
61.4105127,56.18407038,23.28062777,25.48851353,93.85950366,73.17766136,0,1,0,0
74.48100829,69.67354316,24.04226829,26.47880978,93.19636536,72.22311482,0,1,0,0
72.55971716,67.79363751,23.96563863,26.59306797,93.43420163,70.98269544,0,1,0,0
71.80750904,66.807475,23.9472895,26.99995705,93.18585789,70.05439366,0,1,0,0
58.29430037,53.55841891,22.9128512,25.97593981,95.5156442,67.43196603,0,1,0,0
46.43226937,41.86780185,24.13804154,26.73821637,90.99411204,69.6123234,0,1,0,0
44.8774948,40.8459232,24.28354682,26.59348616,91.96614919,67.24458114,0,1,0,0
45.70385712,42.37320324,24.49866533,27.83477654,93.15160339,63.98787931,0,1,0,0
60.9745212,56.41468191,27.78938275,31.2763947,90.18798017,63.03570128,0,1,0,0
62.88889459,57.66582911,26.52296573,30.43215466,90.70268827,62.8721709,0,1,0,0
73.46397724,69.34493955,32.13425425,37.35999333,84.30240172,63.50200949,0,1,0,0
92.2218624,92.82961786,39.6073974,49.5430193,76.49402572,64.37663953,0,1,0,0
94.95071781,93.83929278,36.59368992,48.06145151,75.57885801,66.4130833,0,1,0,0
105.5449461,106.7854439,41.86547363,54.11858076,69.23317763,68.88741489,0,1,0,0
106.0924377,105.9603058,42.33504172,61.37395996,70.18045728,67.1282359,0,1,0,0
81.0492235,79.97484223,36.67657782,46.13158479,73.01032827,69.83608207,0,1,0,0
68.42102317,65.84953238,30.88287071,40.94851102,74.88329042,71.11115354,0,1,0,0
78.51164022,76.48962112,35.35045441,47.12219247,70.46850648,70.90821725,0,1,0,0
73.6461297,71.01359146,36.38393964,44.72373819,70.99527373,70.63774367,0,1,0,0
58.33836619,54.35934368,32.20171416,42.96403052,70.15394204,73.11255877,0,1,0,0
59.38926764,56.9522157,30.30185724,40.88434345,71.59833322,73.17553857,0,1,0,0
62.92179045,59.61084306,30.90312562,42.74737202,71.20328353,72.57261471,0,1,0,0
64.64395155,60.05519489,30.43624143,41.24493398,70.91820396,73.49653921,0,1,0,0
64.89054776,61.2656147,28.44033232,38.34665498,73.38300244,73.14913899,0,1,0,0
59.89790222,55.70909679,26.40204295,34.63476288,76.69479753,72.58687211,0,1,0,0
62.13520334,58.83445282,26.0285122,33.28805937,78.98253296,71.68558422,0,1,0,0
56.33835749,52.07786075,24.41600063,30.28284634,83.40750804,70.06171861,0,1,0,0
47.22444432,43.88601804,23.38112398,28.84799914,84.93500642,70.39379228,0,1,0,0
33.49627985,31.1288471,19.93209104,24.2590703,89.42274363,70.04389413,0,1,0,0
29.06640794,26.0589994,17.62186954,21.01201052,96.16468729,66.46551143,0,1,0,0
29.89994918,27.15522735,17.83719322,21.07194955,93.11832269,70.12460126,0,1,0,0
34.82512342,31.91796633,18.09059501,22.11361029,90.13707962,73.48909467,0,1,0,0
50.26588632,47.04448756,19.03466702,22.32965741,92.30427036,72.05710897,0,1,0,0
82.42157156,77.7896014,20.03840199,23.98661297,89.17556686,75.24031555,0,1,0,0
80.22543178,77.8953971,20.46348898,24.76626491,86.96064231,78.21452346,0,1,0,0
74.26698777,74.75459005,21.5077447,25.21364652,80.92633282,84.80611705,0,1,0,0
76.90601357,78.9749285,23.21117706,26.13348978,81.7017326,84.62398122,0,1,0,0
83.31473545,84.23793726,24.46811875,26.22273612,90.32354363,77.48698679,0,1,0,0
88.12910405,87.04341013,27.36748409,27.991004,92.0830223,75.78001816,0,1,0,0
89.80373032,88.35677395,29.14227294,28.8772152,96.43738658,72.68177284,1,0,0,0
101.9999859,98.80063409,32.61711833,30.54890184,105.7353465,63.92802853,1,0,0,0
110.2568728,102.8912239,37.13245031,32.61788377,117.4028373,53.05937846,1,0,0,0
118.9304319,104.710055,47.04527808,35.65478478,127.6923364,43.98936137,1,0,0,0
117.6827153,100.5179327,49.12521671,35.41331487,130.9684459,42.0092111,1,0,0,0
118.6138012,98.45650543,51.85028645,35.1571492,136.6221534,37.69160739,1,0,0,0
122.4380171,89.09290433,68.42039263,42.83503082,129.3560765,44.97337134,1,0,0,0
128.695308,86.06019309,85.78106699,52.72762422,127.1212045,48.32585041,1,0,0,0
143.4768624,99.05887404,98.41551433,60.08975711,126.192206,49.96099477,1,0,0,0
157.5853176,129.3485293,109.2362878,91.08513287,108.2232516,66.99464858,1,0,0,0
159.087742,137.1979038,110.7661291,98.09247839,104.1255961,71.00302054,1,0,0,0
160.7106136,140.3236247,110.6610175,97.89603285,103.9851588,71.52906792,1,0,0,0
165.6125403,147.9142651,121.7619709,110.736398,103.5466321,72.62042917,1,0,0,0
164.2508913,151.1068336,123.0762695,118.6177555,98.43756587,78.85634479,1,0,0,0
163.7519203,155.2700814,123.5237117,124.1590006,93.96167341,84.08798366,1,0,0,0
161.3540703,154.4365945,118.9999421,122.1846289,92.47222139,86.56469114,1,0,0,0
158.4700853,159.2454384,115.6376459,125.5328737,86.97025408,92.84198466,1,0,0,0
157.2647135,160.7420097,113.631243,125.3672593,85.16852869,95.16311144,1,0,0,0
153.5042134,158.2931944,111.6246576,118.6992656,88.3387674,91.65091262,1,0,0,0
151.6970014,156.3752787,109.975281,115.6777147,89.43174621,90.15510087,1,0,0,0
151.0000219,153.2058463,109.3476305,112.5165695,91.24847517,88.06720339,1,0,0,0
151.3025163,151.6732108,108.4135498,110.3452495,92.34961214,86.79072567,1,0,0,0
151.9279148,152.2088157,107.5340356,110.0472056,93.62821727,85.12318885,1,0,0,0
152.4166373,152.3320937,107.339004,110.2623484,94.27773903,84.24483569,1,0,0,0
152.1143527,152.3727345,107.5361161,110.4158227,94.05752795,84.32987715,1,0,0,0
152.8077994,152.8861724,108.4907821,111.3134635,92.64703363,85.68537312,1,0,0,0
153.372426,152.2844058,108.9153337,110.2851959,92.79993096,85.42345005,1,0,0,0
152.0870197,152.7575935,109.3123065,111.8900475,90.97411856,87.20640836,1,0,0,0
151.0132274,152.0055743,109.3671488,111.7716884,90.69569408,87.45748796,1,0,0,0
150.5805333,151.7621578,109.4216637,111.6223775,90.59149322,87.61740877,1,0,0,0
150.496282,151.5086043,109.4426661,111.1552835,90.69266562,87.55022598,1,0,0,0
150.528473,151.534745,109.260914,110.6625549,90.85369413,87.42430456,1,0,0,0
150.664303,151.7846472,109.3350382,110.8107984,90.78607897,87.5644729,1,0,0,0
150.609918,151.9316521,109.7106409,111.3880641,90.71203529,87.75861982,1,0,0,0
150.6479599,151.9657925,109.8177687,111.3576036,90.88677732,87.73441786,1,0,0,0
150.7322353,152.1900824,109.7755065,111.2142135,90.98796532,87.88116339,1,0,0,0
150.5678087,152.0101766,109.2169765,110.9186132,90.74196614,88.40978237,1,0,0,0
151.7195816,150.8321721,108.6953735,108.8705795,92.70181034,86.78585165,1,0,0,0
150.8593165,148.6489646,109.8582252,108.9698513,93.86586118,85.65365908,1,0,0,0
151.0594103,147.9110123,111.2227577,109.5317907,95.05789452,84.43741973,1,0,0,0
152.4430943,147.9831879,113.3582944,110.3461371,97.21418441,82.171268,1,0,0,0
155.9288624,148.8581528,115.4195324,110.5420555,98.8243627,80.26474838,1,0,0,0
156.6662762,148.7052264,117.5550841,111.7218031,99.60609312,79.00596361,1,0,0,0
154.7628814,146.0955617,117.2173341,111.4222373,99.02801067,79.01934693,1,0,0,0
148.1986728,141.1889422,108.7896688,106.1184991,96.03537222,81.50746382,1,0,0,0
150.2422509,142.2987343,110.4488978,107.2833563,96.50492714,80.53299975,1,0,0,0
152.4073497,142.0229962,112.1110786,107.1579486,98.30949592,78.36025517,1,0,0,0
154.2458977,147.7187541,110.2623682,107.9542149,94.73119937,81.44443098,1,0,0,0
150.7720517,145.7921369,105.3124452,105.7080028,92.52025422,83.24089961,1,0,0,0
145.6874567,144.9815256,101.9687675,104.7666214,88.80174955,86.6002688,1,0,0,0
135.9590847,131.8940904,90.33369393,88.05867247,92.40809779,82.19899548,1,0,0,0
142.4761652,130.7014496,86.47551887,76.4664916,99.4905211,73.7599401,1,0,0,0
122.5856488,109.247459,78.7505135,60.95854383,115.3890272,57.83865984,1,0,0,0
88.57359889,77.59221414,63.29311987,48.99230339,124.322539,49.11744775,1,0,0,0
82.35717504,72.02434606,55.04109422,44.6978081,123.6473461,49.7589052,1,0,0,0
77.79424907,67.95387422,48.63269287,40.47155306,129.124057,45.23667798,1,0,0,0
82.63237073,77.30622349,49.83169167,43.63274025,126.0073189,47.78135556,1,0,0,0
75.47044834,81.64158019,41.10649683,39.63704289,111.8131316,59.20340587,1,0,0,0
74.95446635,77.60889229,38.93459254,38.12250825,110.0568735,60.27341949,1,0,0,0
80.92341075,82.88141721,36.34681441,36.83721217,104.5747948,65.13144266,1,0,0,0
71.00272441,76.60838965,33.24829494,33.93734419,105.1625497,64.66701327,1,0,0,0
83.81740273,89.63045726,30.63863026,32.11665317,103.6669137,66.30928791,1,0,0,0
92.17939579,96.63618398,28.04989272,31.1027248,98.26970496,71.62677556,1,0,0,0
99.35406909,103.1917663,26.38126414,30.53110828,93.578992,75.26671496,1,0,0,0
100.9501231,101.8312897,25.98471775,29.39420408,94.84528371,73.18260015,1,0,0,0
95.38471516,94.27598768,26.065064,28.94234184,98.04080388,68.61078424,1,0,0,0
93.04589449,92.69920787,25.27637939,29.25173945,91.3285993,73.72576774,1,0,0,0
75.89193013,77.59535637,23.66935873,28.36522896,87.93272706,75.51302169,1,0,0,0
60.57181069,58.2625583,22.93900729,26.83862265,93.02350127,69.58647815,0,1,0,0
50.8552,48.03120181,22.07751488,26.41616245,96.18321107,65.77036061,0,1,0,0
49.29070928,46.66837544,22.66111856,27.98391514,93.1507926,66.2487016,0,1,0,0
71.76384419,70.75804506,23.36224316,32.89915794,89.99445663,65.73195172,0,1,0,0
61.74035674,60.89618168,23.55426488,31.98306817,89.25159846,65.73135418,0,1,0,0
57.91820161,56.21887136,31.48726364,40.26095043,85.74378443,62.68873646,0,1,0,0
66.13194904,63.98159834,35.64624263,43.35599917,79.90612598,65.62210598,0,1,0,0
78.61229592,75.75751792,35.60441512,42.60492026,80.48963836,64.72245458,0,1,0,0
82.30900954,80.08101297,37.76285309,46.5830445,74.30911132,67.83637147,0,1,0,0
78.78655882,76.42665971,35.80245183,56.27976716,72.24298716,67.57133757,0,1,0,0
49.86924019,46.13085535,34.19774495,41.29912338,75.90484918,68.7362108,0,1,0,0
51.63278409,49.1207939,32.67146071,40.14161055,78.76934761,67.38075849,0,1,0,0
46.44339031,44.08788461,31.71029272,38.95302046,79.79002982,67.64549253,0,1,0,0
39.68108005,37.0956338,28.63766232,34.89070925,82.00081834,67.94667772,0,1,0,0
43.01946412,40.24756053,28.5541664,34.87237894,81.59328456,68.4345077,0,1,0,0
45.55677519,43.4414535,28.35285172,35.00826554,81.61509023,68.54731865,0,1,0,0
44.21331524,42.59482684,28.48558219,35.43270367,81.38937757,68.87367231,0,1,0,0
53.30239805,50.27741628,29.75381573,36.51721276,82.11552291,67.83623981,0,1,0,0
49.16156912,46.48959279,27.98885325,35.28210826,83.11099052,68.18273811,0,1,0,0
53.14797941,50.17934756,26.49568988,33.4531147,83.58745555,68.84462697,0,1,0,0
67.54649867,65.90096498,28.29233008,36.56276886,80.2433667,70.38578671,0,1,0,0
55.03346775,52.774878,25.73811408,31.45066745,79.72759566,73.83737866,0,1,0,0
45.46869272,43.6787736,24.72828578,28.4516494,84.3794902,71.62821442,0,1,0,0
48.53092473,45.96664428,20.24256555,25.19441777,92.75324066,67.17109492,0,1,0,0
51.42928719,47.41963255,19.58412196,24.01379614,93.70298781,67.41645386,0,1,0,0
48.5190784,44.46351548,18.81406254,22.37274635,95.05582648,67.22521186,0,1,0,0
45.13576013,40.76302055,17.48378428,21.24783246,97.02559304,66.83449293,0,1,0,0
39.73325952,35.56950409,18.04368006,21.32876806,94.52059387,69.74321542,0,1,0,0
33.75421591,29.64329178,18.63755282,21.32534591,93.79698203,71.19148902,0,1,0,0
33.42271035,28.74213047,19.46242063,21.96662882,93.9332141,71.28734893,0,1,0,0
40.73954056,35.73684538,20.2980337,20.69401048,104.5525567,62.23714408,0,1,0,0
55.90412262,50.11413055,22.17286751,22.84784282,97.91475616,68.77666773,0,1,0,0
63.88083961,57.95024712,23.70063253,24.55703271,93.9787039,73.04850504,0,1,0,0
78.89615806,71.1738014,24.01894943,25.16627252,94.82657763,72.86539318,0,1,0,0
92.04382969,87.59673374,26.12813393,26.30181048,99.12163578,69.31545657,1,0,0,0
95.86025833,90.59718736,27.61009422,27.69933466,100.7142731,68.44655851,1,0,0,0
104.2558124,98.17993283,31.77491864,29.48464987,109.379206,60.21974013,1,0,0,0
109.0457545,100.3835313,37.73777938,31.59547341,118.9546517,51.16638103,1,0,0,0
112.2101743,100.2960331,41.11711216,32.98890613,123.8638553,47.07788566,1,0,0,0
112.0173947,93.71177969,48.28849363,35.95247778,129.6191606,42.79329562,1,0,0,0
109.2681171,91.67752498,49.07864777,37.83415203,124.6522129,48.20666806,1,0,0,0
116.977721,88.75609202,63.6625486,46.88434328,121.548696,51.51856393,1,0,0,0
116.0157675,94.47282976,67.03766985,54.582676,113.1593743,60.1857277,1,0,0,0
126.1289075,97.61852427,75.98811467,56.05405781,120.7952748,54.1900066,1,0,0,0
146.3181747,118.6708778,99.86187237,80.5152506,111.0104471,64.02615458,1,0,0,0
148.454677,131.7182187,105.2501313,95.7013722,103.0596,71.99261227,1,0,0,0
157.9274916,142.9101928,119.2178705,109.0766813,102.85574,72.76063185,1,0,0,0
163.3997609,154.3855407,129.6254234,122.2372812,102.5773874,74.22052383,1,0,0,0
161.762422,153.4189855,123.0609835,118.0826336,100.8976674,76.8715339,1,0,0,0
159.0690885,152.3307773,120.0030541,116.6483639,99.35050875,78.72240076,1,0,0,0
155.3728241,153.4737701,115.5521384,117.5047394,94.72553507,83.99450743,1,0,0,0
156.2156642,154.6286917,114.0985972,114.8265915,95.60017572,83.24102643,1,0,0,0
155.2309508,157.7928819,112.3545097,115.9911869,92.36101237,86.76009692,1,0,0,0
151.9554854,154.7161517,108.1057907,109.8740933,94.24613757,85.1827831,1,0,0,0
152.1343202,153.3336081,107.0466027,103.961423,97.97156285,81.36746097,1,0,0,0
154.1207471,154.1638294,106.0638499,103.5317182,99.41933003,79.8224888,1,0,0,0
151.9763757,152.6680632,105.5992224,103.6513899,99.08199328,80.02208637,1,0,0,0
150.823023,151.4412704,104.9969662,102.4588141,99.94168592,78.90621802,1,0,0,0
150.2968195,150.9601906,104.7902447,101.5929767,100.1502417,78.52360683,1,0,0,0
149.9156877,152.1803891,104.4422243,101.1287678,99.27218857,79.2838324,1,0,0,0
148.5467651,150.3459149,102.1928565,99.6855436,97.65495027,81.07042269,1,0,0,0
147.6254202,147.9918446,100.7870178,97.10902407,96.84051129,81.92548648,1,0,0,0
146.3157724,144.2650382,101.1820712,96.7304488,97.13483946,81.68858953,1,0,0,0
146.6740299,143.9914624,100.6577551,96.39010349,96.7750544,82.2098341,1,0,0,0
145.779028,142.4015161,100.9256177,96.62662633,96.70039244,82.39421966,1,0,0,0
145.4026616,142.5471181,100.9639773,97.09904721,96.0012025,83.15405539,1,0,0,0
145.2960469,142.1899134,100.868767,97.26545269,96.14804262,83.09746477,1,0,0,0
145.3240193,141.1812743,101.2268437,96.61821539,97.73985793,81.50630036,1,0,0,0
145.5208393,141.0044945,101.7581509,96.67193358,98.38667573,80.88806844,1,0,0,0
145.6294573,141.7849252,102.1515094,97.66311712,98.06367699,81.43330533,1,0,0,0
146.4334536,146.6844548,102.8206918,101.2907439,94.11760668,85.65779663,1,0,0,0
145.6893174,149.5580762,103.8812041,105.9203864,90.48400064,89.62734173,1,0,0,0
143.7645033,151.1927067,104.6158042,109.379102,86.954332,93.61398609,1,0,0,0
145.5939674,153.9509476,105.4188631,109.9699647,85.33142723,95.52315727,1,0,0,0
146.9560474,152.1564424,108.745649,110.9223883,87.28627079,93.56279096,1,0,0,0
149.0978243,151.6944505,111.6480172,112.8002419,88.06480889,92.43729539,1,0,0,0
152.0425321,150.4416988,117.1565243,115.2384912,91.79550293,87.61467576,1,0,0,0
149.2998387,148.5702494,112.9152398,112.1028836,91.10088814,87.3997866,1,0,0,0
144.9553053,136.0372276,107.5786469,95.80811936,99.55347796,78.02163527,1,0,0,0
138.3160231,123.5960927,99.254359,82.18295766,106.4465268,70.45768199,1,0,0,0
130.0516218,123.080149,89.12030083,81.70755464,99.64306494,77.23086733,1,0,0,0
128.5684038,124.6916263,89.13691945,84.09482294,96.7125144,79.7546495,1,0,0,0
125.3321298,125.4314481,88.99371133,87.78551706,93.63316584,82.73952741,1,0,0,0
111.3309955,103.1631883,75.4148821,66.68962168,101.1710933,74.54241733,1,0,0,0
89.94940745,84.62810592,62.58989195,54.90285569,103.3683169,71.7049695,1,0,0,0
74.4688499,74.76027039,48.11866456,44.7016502,97.774838,77.47746685,1,0,0,0
69.79265709,67.47099016,46.11805312,41.83550291,103.9393499,70.77991369,1,0,0,0
68.43719377,63.86846883,45.53534224,40.33849965,102.3636822,71.03414258,1,0,0,0
65.52777036,62.18455118,42.05239941,37.12074317,104.7431428,68.48842112,1,0,0,0
61.62917409,59.92777504,39.51021732,35.63601838,96.73707472,75.85437921,1,0,0,0
60.66358985,58.05170367,40.17861276,36.50542901,96.87182377,74.75004224,1,0,0,0
58.0386642,55.17568798,38.81773199,35.49699188,95.08262609,75.98132086,1,0,0,0
52.3842055,50.04401868,35.93716373,33.46670607,97.45887663,73.27884732,1,0,0,0
48.15323513,45.66410512,33.66358256,32.74450362,100.6982898,69.32631255,1,0,0,0
39.23202386,37.03271504,30.92858518,30.55940215,96.07279675,73.48099778,1,0,0,0
38.68561336,36.10215842,27.28397596,27.88217154,96.78788084,72.73397025,1,0,0,0
42.10323736,36.52911625,25.7698508,27.95151984,95.88656434,72.69433797,1,0,0,0
50.88834658,45.54719396,25.00358079,28.77855667,86.71518156,80.45251364,1,0,0,0
43.05270841,38.16394699,23.03563545,26.26672872,83.39524094,83.93044107,0,1,0,0
32.33252233,29.02042726,22.09571534,23.84426348,91.24996193,76.29500969,0,1,0,0
25.13573486,22.60132003,20.66221674,22.41059717,88.91390525,78.15510517,0,1,0,0
23.41830531,20.69118469,20.25989276,21.48413964,88.32790358,78.22125267,0,1,0,0
21.95410624,19.27886834,19.52808745,20.99515675,91.7891501,74.14730758,0,1,0,0
21.79652615,19.32022166,21.36472981,22.58251452,89.2786553,74.40235824,0,1,0,0
20.72659153,18.26197762,22.0924247,22.85577086,91.34172548,70.97316265,0,1,0,0
