right_shoulder_x,right_shoulder_y,right_shoulder_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_hip_x,right_hip_y,right_hip_z,left_hip_x,left_hip_y,left_hip_z,right_knee_x,right_knee_y,right_knee_z,left_knee_x,left_knee_y,left_knee_z,right_ankel_x,right_ankel_y,right_ankel_z,left_ankel_x,left_ankel_y,left_ankel_z,is_stand,is_back_front,is_knee_narrow,is_knee_wide
-1.347010431,-1.531755098,-0.565347563,0.235998713,-1.549192546,-0.263453349,-0.951778025,-0.0334555247,-0.304957896,0,0,0,-0.976055618,-0.275124866,-3.769685041,0.0516581115,-0.348849268,-4.161272132,-1.121443282,0.69680629,-1.46066573,0.264045302,0.69161107,-2.021234951,0,0,1,0
-1.347307055,-1.532134278,-0.571896709,0.235843894,-1.549382484,-0.26829846,-0.951810839,-0.0334886302,-0.304851831,0,0,0,-0.976814037,-0.272559045,-3.782885796,0.0530228854,-0.348812007,-4.180046378,-1.12189217,0.698071502,-1.459649083,0.263823694,0.691801071,-2.01788251,0,0,1,0
-1.347392245,-1.532114516,-0.615824682,0.235845609,-1.548807215,-0.316471327,-0.951834743,-0.0336128951,-0.304763508,0,0,0,-0.977828657,-0.268730512,-3.777664858,0.0535366802,-0.34833403,-4.172389969,-1.12198939,0.698405767,-1.413896939,0.263787275,0.691985978,-2.005635179,0,0,1,0
-1.347497599,-1.5322047,-0.622491274,0.23585163,-1.54794119,-0.324339877,-0.951897155,-0.0337337843,-0.304555147,0,0,0,-0.978518789,-0.266855869,-3.776658538,0.0537169951,-0.347718715,-4.183385975,-1.122162726,0.698592707,-1.412307207,0.263759808,0.6920322,-2.003197972,0,0,1,0
-1.34752341,-1.531750931,-0.62209749,0.235816488,-1.547144156,-0.324588692,-0.951939016,-0.0338245797,-0.304414205,0,0,0,-0.978724911,-0.265954049,-3.783064471,0.053730118,-0.346606572,-4.195523131,-1.122214147,0.699108011,-1.40435249,0.263813521,0.692501921,-1.994489148,0,0,1,0
-1.347533931,-1.531088441,-0.63017151,0.235827149,-1.546284657,-0.331064355,-0.951946734,-0.0346173782,-0.304300924,0,0,0,-0.978870323,-0.26516615,-3.74735255,0.0538577739,-0.345153387,-4.168330874,-1.122203385,0.699597541,-1.351613729,0.26499224,0.693030113,-1.957848804,0,0,1,0
-1.347465767,-1.530290784,-0.639416291,0.235885373,-1.545262647,-0.338344023,-0.952000097,-0.0346690246,-0.304128056,0,0,0,-0.978865926,-0.264449094,-3.742889527,0.0539136649,-0.343950807,-4.157755976,-1.121776157,0.700124687,-1.340341812,0.265450127,0.693722065,-1.94160725,0,0,1,0
-1.346387086,-1.530486566,-0.546846177,0.237603222,-1.545535643,-0.23303607,-0.951517613,-0.034038881,-0.305705064,0,0,0,-0.973977452,-0.267092281,-3.713844379,0.0566277704,-0.344178043,-4.085252466,-1.119218593,0.699503711,-1.34258143,0.266036183,0.694600401,-1.943029248,0,0,1,0
-1.346547746,-1.531220293,-0.525006734,0.238364946,-1.54617042,-0.214604499,-0.951480613,-0.0336452695,-0.30586376,0,0,0,-0.972799575,-0.268758588,-3.707861785,0.0578575133,-0.344683748,-4.087750811,-1.118815616,0.699779191,-1.346911736,0.266406413,0.695702961,-1.966970148,0,0,1,0
-1.346360303,-1.531087705,-0.535315963,0.238680498,-1.546016854,-0.217663516,-0.951282417,-0.0335087133,-0.306494581,0,0,0,-0.972516829,-0.268970458,-3.72088867,0.0594103162,-0.344451458,-4.105821246,-1.118052173,0.698607207,-1.338591504,0.265713655,0.695976687,-1.968830157,0,0,1,0
-1.345067893,-1.530415303,-0.532124427,0.239246241,-1.545189802,-0.212942094,-0.950606187,-0.0335554497,-0.308580474,0,0,0,-0.971304014,-0.268913698,-3.697190624,0.0606554343,-0.344297493,-4.070884673,-1.116812901,0.695297348,-1.320181831,0.264898516,0.695641506,-1.964212193,0,0,1,0
-1.344837639,-1.53043665,-0.534804597,0.239702242,-1.5447694,-0.218181634,-0.950574466,-0.0343553261,-0.308590175,0,0,0,-0.971062828,-0.26882854,-3.697385293,0.0614569812,-0.343942975,-4.074145626,-1.11647639,0.694735565,-1.323204716,0.265085414,0.69611297,-1.964427934,0,0,1,0
-1.34467779,-1.530211432,-0.537068901,0.240101847,-1.543842025,-0.221534351,-0.950561097,-0.0347225284,-0.308590257,0,0,0,-0.970827078,-0.268466176,-3.691972817,0.0619562753,-0.34329662,-4.073596048,-1.116096594,0.694802278,-1.325560417,0.26503639,0.69691752,-1.964374714,0,0,1,0
-1.344387894,-1.530945065,-0.538104938,0.240961426,-1.54369403,-0.223832724,-0.9505281,-0.0346547759,-0.308699494,0,0,0,-0.970533045,-0.268274754,-3.682018376,0.0629294547,-0.343136556,-4.073437987,-1.115659511,0.695074989,-1.323948809,0.265854846,0.698017682,-1.965756507,0,0,1,0
-1.343640478,-1.530182945,-0.554360498,0.241087054,-1.542679284,-0.230238284,-0.950532404,-0.0345981473,-0.308692593,0,0,0,-0.969864315,-0.26799908,-3.755196206,0.0632424501,-0.342864248,-4.131000217,-1.115171358,0.694865664,-1.336113249,0.265734275,0.698116334,-1.974743206,0,0,1,0
-1.343205777,-1.529726236,-0.552935502,0.241003096,-1.542190151,-0.225313911,-0.950564724,-0.0344704263,-0.308607349,0,0,0,-0.969088222,-0.268341044,-3.798578921,0.0630583187,-0.343010447,-4.174929856,-1.114746392,0.695405767,-1.383071656,0.26576198,0.698482315,-2.009045398,0,0,1,0
-1.342774974,-1.529235937,-0.556177591,0.240631785,-1.541706931,-0.226523745,-0.950553516,-0.0346244757,-0.308624625,0,0,0,-0.968706855,-0.268574191,-3.796442142,0.0631889046,-0.342899671,-4.176513902,-1.114373601,0.695345956,-1.382289717,0.265777582,0.698707871,-2.014567917,0,0,1,0
-1.341478257,-1.528785106,-0.548510709,0.240420398,-1.540969433,-0.209287196,-0.950519842,-0.0349818946,-0.308688024,0,0,0,-0.967351083,-0.270710215,-3.793698819,0.0636819368,-0.343244929,-4.169917867,-1.113313513,0.694603191,-1.392547227,0.266043055,0.698031921,-2.015238422,0,0,1,0
-1.340883217,-1.529025077,-0.534380733,0.24024113,-1.541048033,-0.198228863,-0.950518319,-0.035335147,-0.308652478,0,0,0,-0.966497023,-0.272424634,-3.765407918,0.0640449929,-0.343882216,-4.121274785,-1.112818266,0.694024118,-1.391702337,0.266336856,0.697454177,-2.012501602,0,0,1,0
-1.340314244,-1.528716729,-0.540120132,0.240007686,-1.54050669,-0.198733544,-0.950524007,-0.0354638873,-0.308620195,0,0,0,-0.96586627,-0.273474415,-3.784911466,0.0637310304,-0.344664908,-4.141671387,-1.112357681,0.692989198,-1.390542975,0.266224753,0.696481113,-2.012543232,0,0,1,0
-1.3403064,-1.528559584,-0.575248506,0.239809608,-1.540315915,-0.240091313,-0.950599214,-0.0357122055,-0.308359811,0,0,0,-0.966222137,-0.273590852,-3.78926849,0.0624530966,-0.345205744,-4.163301087,-1.111961487,0.690204822,-1.348287733,0.266096704,0.695075178,-2.008090027,0,0,1,0
-1.340613855,-1.528645206,-0.573855734,0.23941534,-1.540284026,-0.239905722,-0.95090198,-0.0358838218,-0.307404905,0,0,0,-0.966664841,-0.2737977,-3.760266549,0.0616122325,-0.345904604,-4.146046112,-1.11230479,0.689273157,-1.337258014,0.26584157,0.693950597,-1.989765972,0,0,1,0
-1.340700418,-1.528386605,-0.574645271,0.239208625,-1.540121135,-0.242246106,-0.95099151,-0.0359312795,-0.307122272,0,0,0,-0.966976703,-0.274261573,-3.711789602,0.0612148937,-0.346541822,-4.119470686,-1.112475913,0.688848232,-1.31898944,0.26580569,0.693646995,-1.983274354,0,0,1,0
-1.341838099,-1.528103317,-0.58415771,0.238488864,-1.540265538,-0.256475434,-0.95103102,-0.0361236768,-0.306977327,0,0,0,-0.968015106,-0.274252045,-3.711723338,0.0601536206,-0.346429666,-4.127646518,-1.113574802,0.688797994,-1.307877144,0.265709726,0.693641339,-1.983497037,0,0,1,0
-1.34224852,-1.527498171,-0.587476931,0.238161447,-1.540365571,-0.26080754,-0.951049502,-0.0363870736,-0.306888947,0,0,0,-0.968276801,-0.275144325,-3.716632574,0.0598270579,-0.346700714,-4.134255583,-1.11399786,0.688425801,-1.308920036,0.265361167,0.69307084,-1.981540346,0,0,1,0
-1.34226787,-1.526488853,-0.588755196,0.237569623,-1.539791861,-0.260661154,-0.950962467,-0.0363771133,-0.307159717,0,0,0,-0.968322347,-0.27513047,-3.724805984,0.0599528435,-0.346599517,-4.133781826,-1.114042715,0.687676186,-1.308515747,0.2648453,0.692177115,-1.97498795,0,0,1,0
-1.342434796,-1.523857586,-0.636732479,0.237512458,-1.537702792,-0.298986586,-0.950949425,-0.0354939368,-0.307303386,0,0,0,-0.968562279,-0.272961586,-3.758102487,0.059896524,-0.344721784,-4.185836383,-1.114032156,0.689577994,-1.30693733,0.264941486,0.693397919,-1.976040871,0,0,1,0
-1.341938037,-1.522151321,-0.650735668,0.237331932,-1.536444356,-0.305155574,-0.950492741,-0.0352284532,-0.30874343,0,0,0,-0.968352348,-0.272439716,-3.792264452,0.0598685286,-0.344419911,-4.225152645,-1.113506675,0.689417664,-1.307521008,0.264805236,0.692820027,-1.996679141,0,0,1,0
-1.341489569,-1.520511531,-0.667293709,0.237053239,-1.534809763,-0.315301959,-0.950132112,-0.0347300512,-0.309907717,0,0,0,-0.967823525,-0.271545184,-3.804102269,0.0599899092,-0.343528723,-4.221385102,-1.112650089,0.689344019,-1.308287125,0.264806693,0.692659488,-1.998746221,0,0,1,0
-1.340939829,-1.519766399,-0.664954029,0.236843742,-1.534121394,-0.307201431,-0.949784555,-0.0346868873,-0.310976075,0,0,0,-0.96710252,-0.271899136,-3.847874116,0.0601188422,-0.34379591,-4.229924844,-1.112148556,0.689336168,-1.348177906,0.264883831,0.692049325,-2.010885637,0,0,1,0
-1.339352927,-1.518398127,-0.650699254,0.23667698,-1.532769521,-0.283212985,-0.949145886,-0.0345064945,-0.312939912,0,0,0,-0.965802214,-0.271831612,-3.870009081,0.0604617952,-0.343824544,-4.225450434,-1.110977881,0.688683376,-1.374809415,0.264737486,0.691053672,-2.028844051,0,0,1,0
-1.338258087,-1.517639524,-0.61758831,0.236841507,-1.531871585,-0.256823753,-0.948671389,-0.0343098546,-0.314396931,0,0,0,-0.965375475,-0.271529907,-3.861079905,0.0607527936,-0.344070973,-4.223255271,-1.110469397,0.688580065,-1.376427775,0.264630454,0.690941939,-2.053005706,0,0,1,0
-1.337182811,-1.517221938,-0.580214162,0.237367388,-1.531134661,-0.231392366,-0.948139568,-0.0342731392,-0.316001126,0,0,0,-0.964566482,-0.271414107,-3.85542591,0.0610111505,-0.344922392,-4.220811383,-1.109529144,0.688372745,-1.382800825,0.264999913,0.690475658,-2.058510033,0,0,1,0
-1.337029653,-1.518046531,-0.556405055,0.237458046,-1.531571766,-0.223480909,-0.948108884,-0.0345032146,-0.316068145,0,0,0,-0.965488591,-0.271720569,-3.832790644,0.0603055646,-0.345780894,-4.213340568,-1.109484302,0.687929088,-1.382836448,0.265050692,0.690021489,-2.060575549,0,0,1,0
-1.336706758,-1.519100108,-0.532867847,0.237694833,-1.532276462,-0.217332632,-0.948140154,-0.0344411456,-0.315981099,0,0,0,-0.965988187,-0.272505693,-3.76763781,0.0596201967,-0.346859264,-4.152800992,-1.109546929,0.687038232,-1.381913485,0.265301222,0.689152305,-2.057599046,0,0,1,0
-1.336087339,-1.520395743,-0.528472655,0.237890629,-1.532974071,-0.212664706,-0.948133304,-0.0351596628,-0.315922515,0,0,0,-0.96551222,-0.274208039,-3.786672705,0.0595231963,-0.347962778,-4.165853721,-1.109185383,0.685445684,-1.38208026,0.265298287,0.687590027,-2.056115362,0,0,1,0
-1.335760795,-1.521283136,-0.535521825,0.238168073,-1.533805835,-0.225088399,-0.948270346,-0.0356966023,-0.315450635,0,0,0,-0.965802806,-0.273823141,-3.830451875,0.0586907338,-0.349206054,-4.220050931,-1.109484358,0.683900134,-1.368824419,0.264921307,0.685955119,-2.05201143,0,0,1,0
-1.335161269,-1.520392502,-0.657287116,0.238608046,-1.53295157,-0.331617692,-0.948332925,-0.0356675553,-0.315265742,0,0,0,-0.969341007,-0.273726727,-3.904117182,0.0576795323,-0.349019806,-4.328441528,-1.109817898,0.683553907,-1.371736862,0.263869906,0.686809985,-2.104726651,0,0,1,0
-1.333650662,-1.520783258,-0.649175942,0.23862685,-1.533220141,-0.325093628,-0.947827209,-0.0359272599,-0.316753555,0,0,0,-0.969266951,-0.275395903,-3.931411315,0.0577105287,-0.350242504,-4.343574245,-1.109091051,0.681360818,-1.375668933,0.26294726,0.685395857,-2.128410994,0,0,1,0
-1.331726935,-1.520532059,-0.659965656,0.238919716,-1.532673255,-0.324719819,-0.947211816,-0.0360846837,-0.318571298,0,0,0,-0.968720818,-0.275905466,-3.944162489,0.0575420462,-0.350265344,-4.344712806,-1.108501657,0.679809887,-1.371776635,0.262328873,0.684594132,-2.132105049,0,0,1,0
-1.330653741,-1.51957968,-0.689716787,0.238595711,-1.531661508,-0.34411472,-0.946726653,-0.036254135,-0.319991066,0,0,0,-0.969182033,-0.273159181,-3.932620238,0.0571872368,-0.349850858,-4.339693247,-1.108028511,0.678773558,-1.339750547,0.261448113,0.684237941,-2.13222256,0,0,1,0
-1.329948714,-1.519384565,-0.702287055,0.23877482,-1.531631487,-0.354331456,-0.946591933,-0.0365640453,-0.320354154,0,0,0,-0.969826482,-0.27030601,-3.925777672,0.057297924,-0.349370336,-4.332147483,-1.107943588,0.678656214,-1.326887234,0.261416178,0.684504089,-2.127547619,0,0,1,0
-1.329317806,-1.519515378,-0.671995429,0.238814551,-1.532393475,-0.307992854,-0.946512346,-0.0367365647,-0.320569498,0,0,0,-0.969372823,-0.27144236,-3.924966396,0.0582134492,-0.349406757,-4.334477223,-1.108055533,0.679387609,-1.360680535,0.261366053,0.68503877,-2.13124858,0,0,1,0
-1.328566141,-1.519575419,-0.675003364,0.238838456,-1.532755888,-0.309267349,-0.946419359,-0.0368631688,-0.320829401,0,0,0,-0.969263178,-0.271552641,-3.933951804,0.0594483714,-0.349134432,-4.351670527,-1.108026408,0.679547146,-1.365295715,0.261254338,0.685168111,-2.128912691,0,0,1,0
-1.327091434,-1.519546245,-0.67334921,0.239019006,-1.532874753,-0.309035698,-0.946326501,-0.0369657534,-0.321091399,0,0,0,-0.96888517,-0.271678483,-3.93338388,0.0596001173,-0.349127184,-4.350729912,-1.107687332,0.679847804,-1.36811056,0.261461815,0.684978383,-2.12555552,0,0,1,0
-1.327433711,-1.519870109,-0.67301265,0.238584905,-1.533656855,-0.300896894,-0.945941141,-0.0369429167,-0.322227527,0,0,0,-0.969905041,-0.267991479,-3.913900728,0.0592063486,-0.349051366,-4.348256506,-1.108251024,0.68075307,-1.316741814,0.261328091,0.685351537,-2.089883706,0,0,1,0
-1.327450871,-1.519739682,-0.664348753,0.238105755,-1.534118912,-0.283501989,-0.94589232,-0.0367742691,-0.322390094,0,0,0,-0.970652152,-0.265984839,-3.887082908,0.0587197251,-0.349196626,-4.347751344,-1.109011737,0.680969597,-1.302824422,0.261619495,0.685118498,-2.061292795,0,0,1,0
-1.327644795,-1.520291227,-0.652836044,0.237204897,-1.535138687,-0.263222083,-0.945779696,-0.0369704917,-0.322697922,0,0,0,-0.971570207,-0.265205422,-3.882174516,0.0578278298,-0.349709314,-4.345845404,-1.110171042,0.68092565,-1.29781896,0.261690432,0.684979456,-2.052394533,0,0,1,0
-1.32757599,-1.518528378,-0.687917603,0.234579248,-1.533881482,-0.285073112,-0.945690995,-0.037021132,-0.322951975,0,0,0,-0.972543785,-0.263285969,-3.88202738,0.05549245,-0.349272009,-4.342352897,-1.111047766,0.68011473,-1.258800617,0.259749934,0.684152646,-2.015471497,0,0,1,0
-1.327648131,-1.515035833,-0.830706051,0.23268251,-1.530527379,-0.426908731,-0.945631052,-0.0371193308,-0.323116185,0,0,0,-0.974204163,-0.259372891,-3.877797457,0.052683112,-0.346256932,-4.351520083,-1.112376941,0.680501309,-1.171188689,0.257041009,0.684851438,-1.97839939,0,0,1,0
-1.328163931,-1.513706755,-0.829638935,0.231106223,-1.52932888,-0.435295317,-0.945603027,-0.0376733315,-0.323134084,0,0,0,-0.976462741,-0.255872013,-3.87472154,0.0504382926,-0.344257071,-4.350446724,-1.114472272,0.68124007,-1.167016269,0.254743097,0.685504522,-1.970222947,0,0,1,0
-1.329149936,-1.511784397,-0.863775598,0.229248687,-1.527607159,-0.478618537,-0.945688849,-0.0375952524,-0.322891929,0,0,0,-0.977902203,-0.254285046,-3.885869143,0.0483565811,-0.342609369,-4.387066384,-1.116184815,0.681578577,-1.181317996,0.252936565,0.685694346,-1.973921855,0,0,1,0
-1.328967398,-1.509415569,-0.853646193,0.228758657,-1.525257711,-0.47160644,-0.945757876,-0.036176519,-0.322851822,0,0,0,-0.977947498,-0.252111495,-3.884336969,0.0477835658,-0.340159298,-4.39159877,-1.116725489,0.682811678,-1.190679117,0.252486413,0.687379143,-1.974171351,0,0,1,0
-1.328788141,-1.508075361,-0.849364076,0.229092478,-1.523800548,-0.481406796,-0.945825056,-0.0356405109,-0.322714608,0,0,0,-0.977919449,-0.251316414,-3.899194359,0.0469912903,-0.33917803,-4.395347543,-1.117146146,0.68236131,-1.191808428,0.251826084,0.687392064,-1.975994498,0,0,1,0
-1.328694458,-1.506564113,-0.886411541,0.2290786,-1.522348017,-0.533845403,-0.945918771,-0.0341265598,-0.32260356,0,0,0,-0.978663654,-0.245931732,-3.905469286,0.0467983006,-0.337149531,-4.395475004,-1.117777331,0.683761886,-1.191654548,0.251985967,0.688969983,-1.975001946,0,0,1,0
-1.328867857,-1.50581113,-0.871092745,0.229372564,-1.521333545,-0.516304536,-0.946141026,-0.0329344414,-0.322075273,0,0,0,-0.979290252,-0.244199164,-3.868381299,0.0466535302,-0.336087476,-4.362593908,-1.118921732,0.684473443,-1.194452238,0.252284552,0.690179253,-1.976884274,0,0,1,0
-1.328821392,-1.504923473,-0.84643432,0.228832878,-1.520600613,-0.501633025,-0.946214696,-0.0319310575,-0.321959869,0,0,0,-0.979440422,-0.243060063,-3.801731246,0.0464170528,-0.335309996,-4.301550768,-1.119792449,0.684606853,-1.193296432,0.252512193,0.691147365,-1.982618719,0,0,1,0
-1.329706345,-1.506168892,-0.742251689,0.228459629,-1.522177338,-0.406592202,-0.946422052,-0.0318091018,-0.321361915,0,0,0,-0.979711887,-0.24419986,-3.769745795,0.046213805,-0.335512681,-4.264508692,-1.121449802,0.685148284,-1.194864704,0.253173049,0.691698287,-1.985059204,0,0,1,0
-1.330070237,-1.506815853,-0.67308129,0.227273881,-1.522936567,-0.332137297,-0.946558283,-0.0318078335,-0.320960556,0,0,0,-0.979565749,-0.246292833,-3.739834849,0.0460196211,-0.335870516,-4.229230541,-1.122012059,0.685051091,-1.196306342,0.253401811,0.691882519,-1.988727606,0,0,1,0
-1.331877969,-1.508842762,-0.661414554,0.22524319,-1.525637208,-0.321558855,-0.947203955,-0.0319468089,-0.319036156,0,0,0,-0.98104975,-0.248772088,-3.730345872,0.0451242268,-0.336954198,-4.223369843,-1.123832798,0.685416558,-1.218937696,0.254112097,0.692647526,-2.000847437,0,0,1,0
-1.332837958,-1.511166525,-0.643401553,0.22409703,-1.528436092,-0.30922389,-0.947709743,-0.0324789502,-0.317476551,0,0,0,-0.982118763,-0.250148183,-3.728132649,0.0448827011,-0.338446794,-4.209667623,-1.125531763,0.685097852,-1.259775937,0.254435441,0.692287169,-2.005886018,0,0,1,0
-1.335254078,-1.513711283,-0.625226735,0.221511872,-1.531577579,-0.288161492,-0.948266406,-0.0329881675,-0.315757191,0,0,0,-0.984075731,-0.252391752,-3.722307326,0.0435927226,-0.340129176,-4.210119335,-1.128105106,0.685143243,-1.278883277,0.25417207,0.692098672,-2.013034607,0,0,1,0
-1.336228668,-1.517731956,-0.582826311,0.218541408,-1.53603112,-0.238204582,-0.948466876,-0.0345278118,-0.314989547,0,0,0,-0.984484594,-0.262613408,-3.705995203,0.0427077482,-0.344924056,-4.182674421,-1.12956844,0.681823542,-1.306839508,0.253639309,0.68871103,-2.02354384,0,0,1,0
-1.338064826,-1.520010958,-0.581866123,0.216153658,-1.53887504,-0.240562042,-0.94892289,-0.0351401072,-0.313545087,0,0,0,-0.985783827,-0.266610882,-3.662873422,0.0415322022,-0.347346778,-4.145785082,-1.131464622,0.681300447,-1.305922185,0.253529357,0.688066689,-2.023094154,0,0,1,0
-1.339590386,-1.521418814,-0.589944398,0.21368373,-1.540570226,-0.250124518,-0.949480439,-0.0356805648,-0.311791264,0,0,0,-0.987459818,-0.268194121,-3.588811829,0.0383108788,-0.349750583,-4.083413397,-1.133099588,0.680411096,-1.274781447,0.253608116,0.687426506,-2.022728797,0,0,1,0
-1.341470289,-1.523101332,-0.547872731,0.211907431,-1.542381488,-0.231395431,-0.949948835,-0.0358318773,-0.31034382,0,0,0,-0.989457495,-0.267999444,-3.439409512,0.0371312798,-0.351133915,-3.948252128,-1.135082993,0.679753122,-1.191619223,0.254227638,0.687939048,-2.008705003,0,0,1,0
-1.342031098,-1.524777218,-0.519010252,0.209906146,-1.544277821,-0.20225866,-0.950112702,-0.0356327235,-0.309864748,0,0,0,-0.990518064,-0.269850883,-3.461172876,0.0360601425,-0.3537956,-3.950845219,-1.136195358,0.677999414,-1.196995398,0.254414792,0.686671243,-2.011289049,0,0,1,0
-1.343277028,-1.524977899,-0.493383873,0.209212589,-1.545054253,-0.180250331,-0.951276322,-0.0356106666,-0.30627641,0,0,0,-0.99153673,-0.277098623,-3.505430011,0.0356683965,-0.354719286,-3.993465982,-1.137479505,0.678908759,-1.322776556,0.254307101,0.687223729,-2.052088418,0,0,1,0
-1.344756988,-1.525758507,-0.475050274,0.208674967,-1.545525477,-0.168001044,-0.952435276,-0.0356718798,-0.302645936,0,0,0,-0.991867012,-0.282186476,-3.494445164,0.0353525265,-0.355341354,-3.974958072,-1.138945016,0.679451951,-1.322032563,0.25431949,0.687855787,-2.051375379,0,0,1,0
-1.344122296,-1.523964954,-0.486452799,0.208140251,-1.542299812,-0.173619095,-0.953110895,-0.0359029702,-0.300483941,0,0,0,-0.99128182,-0.283372646,-3.497643378,0.0352343178,-0.355007233,-3.989886392,-1.139018609,0.679083861,-1.346732764,0.254179171,0.687559045,-2.052537654,0,0,1,0
-1.343052477,-1.52167397,-0.490724122,0.208223473,-1.538244652,-0.179016663,-0.953204105,-0.0366190237,-0.300101619,0,0,0,-0.989890436,-0.28262467,-3.530646473,0.035622748,-0.354228105,-3.996971409,-1.137938488,0.678098959,-1.307582266,0.254464063,0.687493479,-2.047172168,0,0,1,0
-1.342344856,-1.519427547,-0.518394865,0.209078098,-1.534780951,-0.199451929,-0.953238742,-0.0370099353,-0.299943603,0,0,0,-0.988697086,-0.279857087,-3.63399783,0.0359474224,-0.352009962,-4.040351325,-1.137037345,0.67989226,-1.305423377,0.255304542,0.689566524,-2.046558914,0,0,1,0
-1.341293957,-1.519442469,-0.52140908,0.210763051,-1.532656366,-0.197645609,-0.953135037,-0.0373189475,-0.300234736,0,0,0,-0.98842926,-0.278234245,-3.65380141,0.0364059761,-0.352310836,-4.063440587,-1.1368234,0.67869378,-1.29146908,0.256300602,0.689432978,-2.048226414,0,0,1,0
-1.34006918,-1.518298923,-0.544581493,0.213366539,-1.528650517,-0.210210321,-0.952868794,-0.0375425014,-0.301050864,0,0,0,-0.988489892,-0.276574848,-3.699634108,0.0357899685,-0.352749296,-4.113491214,-1.136331037,0.677039764,-1.286152718,0.256293679,0.688687787,-2.057725534,0,0,1,0
-1.340033414,-1.518132197,-0.553942219,0.216600456,-1.526855777,-0.218349985,-0.952882569,-0.0377435189,-0.30098212,0,0,0,-0.989241766,-0.275838757,-3.69700459,0.0342133132,-0.353793903,-4.145829932,-1.136510272,0.676959228,-1.287323197,0.256057956,0.688797222,-2.086057325,0,0,1,0
-1.340011699,-1.517388704,-0.587798646,0.217627996,-1.525555716,-0.240426634,-0.952879818,-0.0378441193,-0.300978198,0,0,0,-0.989245811,-0.27483176,-3.701905918,0.032597437,-0.354081375,-4.162935439,-1.136476535,0.676849267,-1.287430544,0.255425043,0.688588804,-2.099833246,0,0,1,0
-1.340830049,-1.518698697,-0.584231639,0.21829275,-1.526062329,-0.240174861,-0.953127009,-0.0385957359,-0.300098773,0,0,0,-0.990018562,-0.276130302,-3.643491461,0.0307781097,-0.35694444,-4.138702655,-1.137366447,0.675672195,-1.287274662,0.254552241,0.687222116,-2.101193869,0,0,1,0
-1.341206756,-1.520634926,-0.580279865,0.218230947,-1.527426526,-0.239924764,-0.953207776,-0.0395111646,-0.299722879,0,0,0,-0.990425041,-0.278747898,-3.604124954,0.0301089341,-0.360013041,-4.126180335,-1.137726859,0.673291101,-1.286668254,0.25368065,0.684480399,-2.104041308,0,0,1,0
-1.342263335,-1.51998034,-0.578455291,0.217517735,-1.526796301,-0.241802324,-0.953472218,-0.0394175608,-0.298892932,0,0,0,-0.991500403,-0.278048619,-3.595580783,0.0275133064,-0.360078471,-4.125859884,-1.13872974,0.673165128,-1.28226756,0.25254525,0.68410434,-2.10595394,0,0,1,0
-1.343511162,-1.520221331,-0.578055028,0.216712425,-1.527345088,-0.248666392,-0.953497212,-0.0393608334,-0.298820668,0,0,0,-0.99270481,-0.277243931,-3.578903017,0.0258643284,-0.360163327,-4.12460196,-1.139959672,0.673070003,-1.264488848,0.251621065,0.684296143,-2.107218862,0,0,1,0
-1.344607054,-1.519628116,-0.578149002,0.214638757,-1.527932038,-0.252578131,-0.95370013,-0.038889856,-0.298234206,0,0,0,-0.994435577,-0.275944311,-3.567552773,0.0240032033,-0.359804199,-4.12367072,-1.14126465,0.67280763,-1.255439013,0.249810818,0.684830584,-2.119569728,0,0,1,0
-1.344977013,-1.518938842,-0.575215924,0.212181738,-1.529079058,-0.251033138,-0.953791177,-0.0381233997,-0.298041938,0,0,0,-0.995387343,-0.275147459,-3.567022665,0.0228385296,-0.359948886,-4.136210703,-1.141811103,0.672708126,-1.259954961,0.248670058,0.685270956,-2.137421158,0,0,1,0
-1.345348702,-1.518544114,-0.578085551,0.209652916,-1.530388164,-0.252744534,-0.953858263,-0.0373574984,-0.297924204,0,0,0,-0.996132947,-0.27456818,-3.568796389,0.0220520271,-0.359689091,-4.154464789,-1.142363167,0.672467754,-1.258093001,0.24740567,0.685718393,-2.138439816,0,0,1,0
-1.347144801,-1.51808707,-0.574711132,0.20685607,-1.532000148,-0.252487961,-0.954231101,-0.035939178,-0.296902984,0,0,0,-0.998246165,-0.273311922,-3.539826852,0.0210085682,-0.358578497,-4.155894154,-1.144171631,0.674472644,-1.255728181,0.246103465,0.687961132,-2.137530614,0,0,1,0
-1.347950834,-1.518542014,-0.574699046,0.203905306,-1.532935352,-0.25593672,-0.954340646,-0.0352757845,-0.296630328,0,0,0,-0.999305504,-0.272368568,-3.488459185,0.0201343229,-0.358054167,-4.120571703,-1.145360629,0.675476775,-1.226745618,0.246086994,0.689778455,-2.137360563,0,0,1,0
-1.348504918,-1.519270104,-0.583940007,0.201468882,-1.533937053,-0.262009589,-0.954346321,-0.0349667387,-0.296648659,0,0,0,-1.003249263,-0.268414946,-3.501054629,0.0196616659,-0.358307468,-4.120846889,-1.145999239,0.675571146,-1.227675212,0.245871188,0.689990899,-2.135643442,0,0,1,0
-1.348947978,-1.51992282,-0.600334255,0.20013786,-1.534769075,-0.283633486,-0.954324728,-0.0351144709,-0.29670067,0,0,0,-1.005281236,-0.266094298,-3.507681681,0.0188293821,-0.358706948,-4.119722731,-1.146340492,0.674915646,-1.223542839,0.245692857,0.689765,-2.131998329,0,0,1,0
